"Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,   "pstatic_in"   ,     "pdyn_in"    ,   "pstatic_out"  ,    "pdyn_out"    ,   "pstatic_in1"  ,    "pdyn_in1"    ,   "pstatic_in2"  ,    "pdyn_in2"    ,   "pstatic_in3"  ,    "pdyn_in3"    ,   "pstatic_in4"  ,    "pdyn_in4"    ,    "pdyn_out1"   ,    "pdyn_out2"   ,    "pdyn_out3"   ,      "phigh"     ,      "plow"      ,     "in_den1"    ,     "in_den2"    ,     "in_den3"    ,     "in_den4"    ,    "out_den1"    ,    "out_den2"    ,    "out_den3"    ,    "mflow_in"    ,    "mflow_out"   ,      "pdrop"     
         299,      -6.286392267,      -6.029420715,      -5.959782831,       3.305024282,       1.429303689,    -0.05667026279,       4.020737624,       3.273933695,       1.458803233,       3.674715359,       1.414075742,       3.116440951,       1.429821234,       3.164505335,       1.413159506,       3.073084839,       4.296343311,       4.236737861,       4.734327971,       3.964067361,     0.05570717729,     0.05301350494,     0.05484377668,     0.05354458614,    -0.04485911333,    -0.08574174093,     -0.0874070903,       0.217109045,     -0.2180079446,      0.7702606099
         300,      -6.300745156,      -6.037095123,      -5.948668036,       3.312979689,       1.429355152,    -0.05724114588,        4.01711744,       3.289003484,       1.458925526,       3.693641999,        1.41434927,       3.098242206,       1.429468466,       3.180931539,        1.41333262,       3.072827351,       4.294283153,       4.230173322,       4.742334841,       3.959876294,     0.05570961723,     0.05301863871,     0.05483701093,     0.05354812339,     -0.0448654671,    -0.08571973553,    -0.08733597991,      0.2171133902,     -0.2179211825,      0.7824585471
         301,      -6.329171201,       -6.03916219,       -5.93828774,       3.320680938,       1.429429552,    -0.05841147276,       4.013677369,        3.30342778,       1.459089807,       3.711384389,       1.414676065,       3.081541482,       1.429058217,       3.196617643,       1.413561094,       3.073084032,       4.293018619,       4.223040234,        4.75011049,       3.955265897,     0.05571289292,     0.05302475419,     0.05482912627,     0.05355269367,     -0.0448758474,    -0.08570561177,    -0.08725907748,       0.217119467,     -0.2178405366,      0.7948445935
         302,      -6.352865375,      -6.036873872,      -5.929892582,       3.327952036,       1.429552293,    -0.05899138601,       4.009940775,       3.316973606,       1.459342408,       3.727656743,       1.415070045,       3.066447471,       1.428617261,       3.211263885,       1.413858146,       3.073584244,       4.291475547,       4.215355383,        4.75750433,       3.950949389,     0.05571781519,     0.05303215196,     0.05482066863,     0.05355857826,      -0.044888605,    -0.08568881779,     -0.0871766465,       0.217129214,     -0.2177540693,      0.8065549407
         303,      -6.381904525,      -6.032009928,      -5.922588098,       3.334749013,       1.429686432,    -0.05866077803,       4.005748099,       3.329474783,       1.459617787,       3.742371011,       1.415499657,       3.053148256,       1.428125697,       3.224760129,       1.414193973,       3.074705279,       4.289066976,       4.207129542,       4.764435445,       3.947087321,     0.05572320942,     0.05304019493,     0.05481121895,     0.05356516176,    -0.04490568136,    -0.08566659655,    -0.08708919769,      0.2171397851,     -0.2176614756,      0.8173481244
         304,      -6.416723425,      -6.023987951,      -5.916905265,       3.340931676,       1.429860006,    -0.05797499034,       4.001475718,       3.340769835,       1.459965722,       3.755303002,       1.415980816,       3.041712238,       1.427613647,       3.236859813,       1.414583487,       3.076053045,       4.286766846,       4.198491966,       4.770791683,       3.943500728,     0.05572992222,     0.05304922584,     0.05480139162,     0.05357276029,    -0.04492473713,    -0.08564710713,     -0.0869979546,         0.2171533,     -0.2175697989,      0.8272909545
         305,       -6.46608433,       -6.01566282,      -5.916946913,       3.346459332,       1.430043005,    -0.05767955255,        3.99753625,       3.350724758,        1.46033372,       3.766389358,       1.416486071,       3.032269565,       1.427066986,       3.247469775,       1.415001386,       3.077817729,       4.285380131,       4.189566765,       4.776502337,       3.939856698,      0.0557370373,     0.05305869369,     0.05479088638,     0.05358085527,    -0.04494663107,     -0.0856365964,    -0.08690430711,      0.2171674726,     -0.2174875346,      0.8366456389
         306,      -6.530154446,      -6.006927261,      -5.917795651,       3.351233527,       1.430252857,    -0.05769573746,       3.993940799,       3.359223154,       1.460752499,       3.775487639,       1.417023595,        3.02485728,       1.426508177,       3.256418718,       1.415455023,       3.079718265,       4.284780251,       4.180630996,       4.781486384,       3.936245062,     0.05574508535,     0.05306878163,     0.05478015881,     0.05358961046,    -0.04496965279,    -0.08563330929,    -0.08681079926,      0.2171836363,     -0.2174137613,      0.8452413221
         307,       -6.58744368,      -5.999469479,      -5.922103094,       3.355255565,       1.430460753,    -0.05729343279,       3.990353553,       3.366201888,       1.461170227,       3.782599153,       1.417567816,       3.019572075,       1.425925216,       3.263681771,       1.415919322,       3.082149953,       4.283751902,       4.171887795,       4.785716318,       3.933060121,     0.05575314014,      0.0530789773,     0.05476895154,     0.05359851836,    -0.04499580358,    -0.08562688439,    -0.08671953159,      0.2171995873,     -0.2173422196,      0.8526561975
         308,      -6.619373999,       -5.99287685,      -5.927753972,       3.358473412,       1.430683962,    -0.05677433358,        3.98694034,       3.371626084,       1.461616961,       3.787651033,       1.418127163,       3.016409151,       1.425341238,       3.269166075,       1.416400807,       3.084686719,       4.282787719,       4.163441765,       4.789157373,       3.930166007,     0.05576170238,     0.05308946886,     0.05475773386,     0.05360773052,    -0.04502259082,    -0.08562252827,    -0.08663156696,      0.2172166356,     -0.2172766861,      0.8589913669
         309,      -6.653566777,      -5.987474396,      -5.936150706,       3.360911115,       1.430899309,    -0.05553336186,       3.983461121,       3.375491229,       1.462051655,       3.790683925,       1.418680055,       3.015409364,       1.424748423,       3.272896922,       1.416877798,       3.087462994,       4.281426451,       4.155097841,       4.791810424,       3.927927759,     0.05577003806,     0.05309982592,     0.05474633452,     0.05361681364,    -0.04505057364,    -0.08561683605,    -0.08654547157,      0.2172330121,     -0.2172128813,      0.8638826645
         310,      -6.715057225,       -5.98460723,      -5.948478777,       3.362531899,       1.431125216,    -0.05466502561,        3.98051304,       3.377794966,       1.462507313,       3.791667524,       1.419235591,       3.016504944,       1.424170045,       3.274831967,       1.417357629,        3.09022888,       4.280935381,       4.147178958,       4.793657116,       3.925848014,     0.05577873356,     0.05311024905,     0.05473522559,     0.05362593713,    -0.04507820883,    -0.08561875195,    -0.08646416452,      0.2172501453,     -0.2171611253,      0.8678091014
         311,      -6.774986441,      -5.985133368,      -5.965284939,       3.363388192,       1.431334035,      -0.054425473,       3.978219541,       3.378565225,       1.462934271,       3.790697636,       1.419769746,       3.019698107,       1.423594503,       3.275062456,       1.417815851,       3.093409959,       4.281346986,       4.139759324,       4.794722228,       3.923794068,     0.05578692217,     0.05312025547,     0.05472415717,      0.0536346113,    -0.04510767297,    -0.08562907358,    -0.08638849684,      0.2172659461,     -0.2171252434,      0.8709281594
         312,      -6.764335874,      -5.987363698,      -5.984058838,       3.363493638,       1.431540148,    -0.05408096409,       3.976261993,       3.377869407,       1.463356554,       3.787815476,        1.42029018,        3.02489318,       1.423042287,       3.273634857,       1.418257181,       3.096556931,       4.281834366,       4.133091684,       4.795033785,       3.922181029,     0.05579500415,     0.05313001379,      0.0547135437,     0.05364295241,     -0.0451363772,    -0.08563942529,    -0.08632075375,       0.217281514,     -0.2170965562,      0.8728527561
         313,       -6.69336955,      -5.991945195,      -6.002828886,       3.362936017,       1.431720941,    -0.05322410742,       3.974391859,       3.375810884,       1.463732851,       3.783158841,       1.420777315,       3.032052877,       1.422505311,        3.27070299,       1.418660937,       3.099702484,       4.281881131,       4.127059549,       4.794656959,       3.921167752,     0.05580222214,     0.05313913131,     0.05470320851,     0.05365054855,    -0.04516438417,    -0.08564745827,    -0.08626011384,      0.2172951105,     -0.2170719563,       0.873489207
         314,      -6.642959967,      -5.998612309,      -6.022666793,       3.361732055,       1.431899343,    -0.05204417861,       3.972753451,        3.37249529,       1.464104002,       3.776786045,       1.421244339,       3.041009311,       1.422008731,       3.266341564,       1.419038656,       3.102670474,       4.281813245,       4.121776219,       4.793631398,       3.920709273,     0.05580928516,     0.05314788934,     0.05469366405,     0.05365765309,    -0.04519059931,    -0.08565551903,    -0.08620759354,      0.2173084916,     -0.2170537119,      0.8729221256
         315,      -6.621030793,      -6.008248147,      -6.048200756,       3.359965781,       1.432052016,    -0.05145602834,       3.971819638,       3.368022977,       1.464428601,       3.768855772,       1.421670609,       3.051670005,       1.421541543,       3.260726466,       1.419370857,       3.105959292,       4.282553966,       4.117258445,       4.792017797,       3.920363609,     0.05581548054,      0.0531558716,     0.05468467414,     0.05366387325,    -0.04521763958,    -0.08567012711,    -0.08616346537,      0.2173198995,     -0.2170512321,      0.8716541879
         316,      -6.601037338,      -6.020136943,      -6.072086001,       3.357680299,       1.432194008,    -0.05162026169,       3.971643987,       3.362519114,        1.46473206,       3.759478958,       1.422064678,       3.063847427,       1.421121703,       3.253985181,       1.419665254,       3.109083117,        4.28423611,       4.113730219,       4.789874307,       3.920023725,     0.05582124908,      0.0531632612,     0.05467660291,     0.05366937907,    -0.04524275876,    -0.08569248664,    -0.08612964658,      0.2173304923,      -0.217064892,      0.8698505819
         317,      -6.554409748,      -6.034022218,      -6.095182115,       3.354976036,       1.432306471,    -0.05096253866,       3.971482617,       3.356121259,       1.464979425,       3.748841906,       1.422410356,       3.077418826,       1.420740695,       3.246323046,       1.419906896,       3.111921826,       4.285278071,          4.111003,       4.787282507,       3.920520078,     0.05582596946,     0.05316973125,     0.05466926721,      0.0536738681,    -0.04526522938,    -0.08570832551,    -0.08610450436,       0.217338836,     -0.2170780592,       0.866762429
         318,      -6.514865576,      -6.049676688,      -6.115006831,       3.351906216,       1.432406216,    -0.04999311799,        3.97151244,       3.348982909,       1.465199487,       3.737079267,       1.422717546,       3.092163517,       1.420416139,       3.237887701,       1.420106122,       3.114420717,       4.286075005,       4.109139792,       4.784312432,       3.921519322,     0.05583013502,     0.05317549129,     0.05466302629,     0.05367756014,    -0.04528471056,    -0.08572226463,     -0.0860885211,      0.2173462127,     -0.2170954963,      0.8627931095
         319,      -6.484679817,      -6.066419817,      -6.131093188,        3.34856711,       1.432477859,    -0.04907214542,       3.971898832,       3.341250914,       1.465364235,       3.724387077,       1.422972508,       3.107921923,       1.420139973,       3.228884245,       1.420251836,       3.117230895,       4.286651416,       4.108222736,       4.781044969,       3.922826686,     0.05583325194,     0.05318026344,     0.05465770797,     0.05368022767,    -0.04530471939,    -0.08573526169,    -0.08608245177,       0.217351451,     -0.2171224328,      0.8582182827
         320,      -6.472896615,       -6.08302027,      -6.145628162,       3.344992925,       1.432541712,    -0.04888106005,        3.97297409,       3.333061996,       1.465509506,       3.710903349,       1.423187562,       3.124425699,       1.419930307,       3.219444609,       1.420358241,       3.119771708,       4.288050086,       4.108298615,       4.777534637,        3.92409303,     0.05583597082,       0.053184305,     0.05465368316,     0.05368216499,    -0.04532202855,    -0.08575468716,    -0.08608653243,       0.217356124,     -0.2171632481,      0.8534416069
         321,       -6.45928003,      -6.102341401,       -6.15463106,        3.34128101,       1.432575634,    -0.04853285599,       3.974326157,       3.324546344,       1.465594615,       3.696846648,       1.423344968,       3.141509579,        1.41977213,        3.20977774,        1.42041115,       3.121750851,       4.289626339,       4.109135189,       4.773856644,       3.925793301,     0.05583759124,     0.05318725302,     0.05465063718,     0.05368307673,     -0.0453350332,    -0.08577430922,    -0.08609864095,      0.2173585582,     -0.2172079834,      0.8480633433
         322,      -6.445913164,      -6.120028699,      -6.155907135,       3.337484525,       1.432596839,    -0.04816808703,       3.975939731,       3.315862176,       1.465648131,       3.682381158,       1.423456673,       3.158918738,       1.419680227,       3.200029156,       1.420423579,       3.123259007,       4.291309936,       4.110723202,       4.770081364,       3.927771644,     0.05583859543,     0.05318935407,     0.05464887366,     0.05368323118,    -0.04534425558,    -0.08579383013,    -0.08611853374,      0.2173600543,     -0.2172566194,      0.8423097202
         323,      -6.435575061,      -6.136528719,      -6.152995551,          3.333696,       1.432591349,    -0.04777018019,       3.977745724,       3.307160796,       1.465644129,       3.667718526,       1.423511629,        3.17647173,       1.419644257,       3.190388868,       1.420387563,       3.125132246,       4.292403016,       4.113204621,       4.766287349,       3.929975544,     0.05583851129,     0.05319038087,     0.05464817683,     0.05368245956,    -0.04535430183,    -0.08580844276,    -0.08614743716,      0.2173595286,     -0.2173101817,      0.8363118054
         324,      -6.431990533,      -6.149805189,      -6.147143415,       3.329935198,       1.432582944,    -0.04730536309,       3.979717732,       3.298574789,       1.465625223,       3.652999293,       1.423525874,       3.193875359,       1.419681426,       3.180956106,       1.420321418,       3.126634383,       4.293326802,       4.116431243,       4.762518142,       3.932412369,     0.05583809832,     0.05319066293,     0.05464890253,     0.05368113567,    -0.04536117325,    -0.08582141454,    -0.08618378282,      0.2173587994,     -0.2173663706,      0.8301057734
         325,      -6.439252459,      -6.161688861,      -6.138698582,       3.326273754,       1.432552093,    -0.04714697623,       3.982050844,       3.290208335,       1.465556558,       3.638430498,       1.423484717,       3.210946524,        1.41977461,       3.171891406,       1.420214473,       3.127509891,       4.294744441,       4.120338747,       4.758825847,       3.934903868,     0.05583676468,     0.05318989559,     0.05465069616,     0.05367903136,    -0.04536350006,    -0.08583747615,    -0.08622691668,      0.2173563878,     -0.2174278929,      0.8239219787
         326,      -6.456075906,      -6.170399038,      -6.126979768,       3.322730047,       1.432518027,    -0.04739311939,        3.98473176,       3.282173128,       1.465471496,       3.624156822,        1.42340281,       3.227417806,       1.419936145,       3.163279849,       1.420082621,       3.127856567,       4.296817552,       4.124684958,       4.755248074,        3.93733864,     0.05583509863,     0.05318837668,     0.05465381462,      0.0536764696,    -0.04536187412,    -0.08585807065,    -0.08627441689,      0.2173537595,     -0.2174943617,      0.8179094338
         327,      -6.467932326,      -6.175264208,      -6.117187237,       3.319369721,       1.432464097,    -0.04735252562,        3.98737475,       3.274568318,        1.46533989,        3.61037369,       1.423269083,       3.243122329,       1.420149732,       3.155258262,       1.419917488,        3.12847136,       4.298065712,       4.129639549,       4.751833818,       3.940022224,     0.05583257108,     0.05318587381,     0.05465792348,      0.0536732698,    -0.04536073943,    -0.08587018905,    -0.08632775867,      0.2173496382,     -0.2175586872,       0.811811594
         328,      -6.475499714,      -6.176254303,      -6.104907757,       3.316197373,       1.432411365,    -0.04729469767,       3.990038657,       3.267489225,       1.465199544,       3.597204502,       1.423100037,       3.257808747,       1.420427155,       3.147878414,       1.419736431,       3.128687302,       4.299213361,       4.134921909,       4.748608738,        3.94274396,     0.05582984469,     0.05318272193,     0.05466327109,     0.05366978477,    -0.04535656129,    -0.08588126126,    -0.08638418832,      0.2173456225,     -0.2176220109,      0.8058647787
         329,      -6.489550737,      -6.172751971,      -6.091472322,       3.313262015,       1.432343562,     -0.0468297317,       3.992527549,       3.261007823,       1.465022333,       3.584821487,       1.422885381,       3.271330183,       1.420750255,       3.141241542,       1.419531591,       3.128370215,        4.29975673,        4.14061395,       4.745605576,       3.945697817,     0.05582643098,     0.05317870346,     0.05466948708,     0.05366584403,    -0.04534868372,    -0.08588753227,    -0.08644440845,      0.2173404655,     -0.2176806244,      0.7999077596
         330,      -6.520606155,      -6.166938227,      -6.083905568,       3.310537742,       1.432284997,    -0.04675052078,       3.995220337,       3.255172501,       1.464852928,       3.573312276,       1.422644316,       3.283447746,       1.421131601,       3.135348653,       1.419322787,       3.127557484,       4.300793895,       4.146536454,       4.742822739,       3.948469816,     0.05582314091,      0.0531742079,     0.05467683806,     0.05366185052,    -0.04533737555,    -0.08589657108,    -0.08650655328,      0.2173360374,     -0.2177404999,      0.7943529231
         331,      -6.567573055,      -6.162159772,      -6.080443613,       3.308068489,       1.432211413,      -0.047438888,       3.998233034,       3.250015146,       1.464648885,       3.562838131,       1.422361932,       3.294065898,       1.421545607,       3.130281608,       1.419096913,       3.126948628,       4.302353956,        4.15262277,       4.740279902,       3.950794146,     0.05581924687,     0.05316892083,     0.05468480212,     0.05365752529,    -0.04532658618,    -0.08590935755,     -0.0865699686,      0.2173304951,     -0.2178059123,      0.7894857561
         332,      -6.604734968,      -6.155314379,      -6.078988968,       3.305840357,        1.43214408,    -0.04801227057,       4.001125875,       3.245582181,       1.464448398,       3.553475107,       1.422057212,       3.303015571,       1.422002008,       3.126033273,       1.418871405,       3.125974348,       4.303795513,       4.158697751,       4.737984437,       3.953113604,     0.05581540588,     0.05316322557,     0.05469358927,     0.05365322448,    -0.04531335157,    -0.08591923854,    -0.08663287047,      0.2173254452,     -0.2178654606,       0.784870833
         333,        -6.6288374,      -6.147218258,      -6.076211257,       3.303896594,       1.432063834,    -0.04814956771,       4.003649566,       3.241912455,       1.464218669,       3.545353695,       1.421719771,       3.310245535,       1.422478374,       3.122661787,       1.418636023,        3.12463848,       4.304383675,       4.164874343,       4.735960428,       3.955499998,     0.05581102476,      0.0531569002,     0.05470274536,     0.05364873001,    -0.04529782121,    -0.08592206954,    -0.08669628973,      0.2173194003,     -0.2179161805,      0.7804604298
         334,      -6.654540775,      -6.139647158,      -6.076684018,       3.302188535,       1.432000001,    -0.04816356251,       4.005969758,       3.239013293,       1.464014737,       3.538490713,       1.421373571,       3.315604762,       1.422989258,       3.120101419,       1.418413356,        3.12289707,       4.304842452,       4.170855914,       4.734188535,       3.957806196,     0.05580708485,     0.05315043122,     0.05471258143,     0.05364450394,    -0.04527983506,    -0.08592386147,    -0.08675737306,      0.2173146014,     -0.2179610696,      0.7763823398
         335,      -6.714643555,      -6.133414297,      -6.082896192,       3.300744103,       1.431925718,    -0.04866803108,       4.008372064,       3.236866391,       1.463791184,       3.532989557,       1.421002619,       3.319093325,       1.423505215,       3.118382967,        1.41818789,       3.121363903,       4.305604381,       4.176637918,       4.732669822,       3.959704033,     0.05580281163,     0.05314348053,      0.0547224991,     0.05364021818,     -0.0452628837,    -0.08592723067,    -0.08681617253,      0.2173090094,     -0.2180062869,      0.7729657883
         336,      -6.784356525,      -6.129350952,      -6.090333348,       3.299528474,       1.431863353,    -0.04968952276,       4.010833829,       3.235462129,       1.463588944,       3.528854846,        1.42062762,       3.320644457,       1.424035823,       3.117440827,       1.417977131,       3.119555622,       4.306852084,       4.182205387,       4.731391827,       3.961144306,     0.05579891787,     0.05313646602,     0.05473270694,     0.05363623176,    -0.04524446458,     -0.0859337263,    -0.08687237049,      0.2173043226,     -0.2180505614,      0.7702475205
         337,      -6.820054764,      -6.126230774,      -6.099913909,       3.298568308,       1.431792352,    -0.05016364995,       4.012820748,       3.234782778,       1.463373169,       3.526153989,       1.420238079,        3.32030685,       1.424557033,       3.117286426,       1.417769174,       3.117597403,       4.307325746,       4.187445013,        4.73036066,       3.962657098,     0.05579479186,     0.05312916234,     0.05474271947,     0.05363229347,    -0.04522537311,    -0.08593267341,    -0.08692496403,      0.2172989671,     -0.2180830106,      0.7677035625
         338,      -6.786989706,        -6.1260056,      -6.111309435,       3.297819038,       1.431736015,     -0.0503576121,       4.014422464,        3.23479654,       1.463187563,       3.524848792,        1.41985497,        3.31806408,       1.425078946,       3.117828992,       1.417581632,       3.115364277,       4.307342564,       4.192316518,       4.729555053,       3.964064852,     0.05579120645,     0.05312199379,     0.05475275676,      0.0536287652,    -0.04520503124,    -0.08592753299,    -0.08697340618,      0.2172947222,     -0.2181059704,      0.7654902011
         339,      -6.760946584,      -6.126712161,      -6.122437695,       3.297306891,       1.431670791,    -0.05042162491,       4.015691088,       3.235465805,       1.462992218,       3.524978516,       1.419465706,       3.314021115,        1.42557535,        3.11906915,       1.417400048,       3.113404209,       4.306696544,       4.196902302,       4.728977681,       3.965269464,     0.05578746477,      0.0531146921,      0.0547622885,     0.05362534379,    -0.04518655262,    -0.08591763832,    -0.08701852234,      0.2172897892,     -0.2181227133,      0.7637082175
         340,      -6.765190981,      -6.129458765,      -6.139554902,       3.296976891,       1.431622786,    -0.05076276943,        4.01685668,        3.23673494,       1.462835532,       3.526460679,       1.419093364,       3.308210235,        1.42605929,       3.120892581,       1.417243452,       3.111295087,       4.306538182,       4.200820558,       4.728599677,       3.966093911,     0.05578443164,     0.05310772525,     0.05477159469,      0.0536224214,    -0.04516771652,    -0.08591104528,    -0.08705681214,       0.217286173,     -0.2181355739,      0.7625057659
         341,      -6.764038921,      -6.135838654,      -6.160793294,       3.296857834,       1.431564408,    -0.05146894776,       4.017929023,        3.23854782,       1.462669786,       3.529310382,       1.418722487,       3.300791093,        1.42650252,       3.123297039,       1.417094123,       3.109235238,        4.30667626,       4.204195573,       4.728422242,       3.966460076,     0.05578128247,     0.05310076604,     0.05478010222,     0.05361962791,    -0.04514970048,    -0.08590688573,    -0.08708958441,      0.2172817786,     -0.2181461706,      0.7619621665
         342,      -6.730047823,      -6.143199184,      -6.184653267,       3.296909455,       1.431519177,    -0.05221442175,        4.01877397,       3.240854097,       1.462537479,       3.533424865,        1.41837481,       3.291859052,        1.42691756,       3.126177097,       1.416968685,       3.107041028,       4.306856113,        4.20704043,       4.728428632,       3.966559549,     0.05577875663,     0.05309425512,     0.05478807889,     0.05361730768,    -0.04513158366,    -0.08590179523,     -0.0871168363,      0.2172783983,     -0.2181502152,      0.7618690837
         343,      -6.674210287,      -6.152501786,      -6.205875388,       3.297177328,       1.431460162,      -0.052218109,       4.018947426,       3.243622339,       1.462391279,       3.538800658,       1.418035446,       3.281621202,       1.427278301,       3.129541873,        1.41684899,       3.105212711,       4.305790892,       4.209313668,        4.72863749,       3.966729317,     0.05577600104,     0.05308787765,     0.05479499431,     0.05361508339,    -0.04511621063,    -0.08588675725,    -0.08713831054,      0.2172739564,     -0.2181412784,       0.761908173
         344,      -6.626032217,      -6.164865157,      -6.225630368,       3.297604339,       1.431419717,    -0.05231342239,       4.018888463,       3.246797226,       1.462290227,       3.545279244,       1.417731233,       3.270190984,       1.427605078,       3.133258921,       1.416757122,       3.103356983,        4.30468043,       4.211078642,       4.729024056,       3.966575041,     0.05577405345,     0.05308218123,     0.05480127572,      0.0536134123,    -0.04510146569,    -0.08587224768,    -0.08715436567,      0.2172709227,      -0.218128079,      0.7624490156
         345,      -6.626355344,      -6.177999095,      -6.250722382,       3.298222116,       1.431367972,    -0.05307728176,       4.018913895,       3.250314939,       1.462182379,       3.552823483,       1.417443748,       3.257798413,       1.427870352,       3.137323712,       1.416672776,       3.101694373,       4.304115316,       4.212430488,       4.729590088,       3.965836614,     0.05577201999,     0.05307677926,     0.05480636074,     0.05361187087,    -0.04508860645,    -0.08586241906,    -0.08716599447,      0.2172670309,       -0.21811702,      0.7637534745
         346,      -6.615945019,      -6.194040827,      -6.270932742,       3.298991082,       1.431328957,    -0.05399680356,       4.018798167,       3.254119282,       1.462110099,       3.561272544,        1.41719415,       3.244606195,       1.428089791,       3.141626644,       1.416612154,       3.100007723,       4.303856952,       4.213154944,       4.730320038,       3.964801364,     0.05577063638,      0.0530721022,     0.05481057755,     0.05361079531,    -0.04507647976,    -0.08585426468,     -0.0871712674,      0.2172641114,     -0.2181020118,      0.7655186747
         347,      -6.589206728,      -6.209222786,       -6.28534155,       3.299947506,       1.431278484,    -0.05438515305,       4.018172631,       3.258165655,        1.46203001,       3.570565868,       1.416968021,       3.230862171,       1.428242484,       3.146166255,       1.416558294,       3.098777453,       4.302750447,       4.213275105,        4.73122599,       3.963787478,     0.05576913567,     0.05306784698,     0.05481349837,     0.05360983277,    -0.04506774335,     -0.0858389642,    -0.08717060697,      0.2172603138,     -0.2180773145,      0.7674385114
         348,      -6.549261696,       -6.22652402,      -6.290499662,       3.301043568,       1.431243051,    -0.05439607833,       4.017147051,       3.262395535,        1.46198923,       3.580511067,       1.416786826,       3.216735816,       1.428347322,       3.150825738,       1.416528806,       3.097608346,       4.301241339,       4.212794555,       4.732286619,       3.962750973,     0.05576834851,     0.05306445255,     0.05481551573,     0.05360934845,    -0.04506023275,    -0.08582086158,    -0.08716396185,      0.2172576652,     -0.2180450562,      0.7695356458
         349,      -6.529831732,      -6.238312823,      -6.287274634,       3.302315064,       1.431195773,    -0.05368914537,       4.015571194,       3.266760069,       1.461939492,       3.591035373,       1.416632957,       3.202483966,        1.42838273,       3.155608641,       1.416504713,       3.096696238,       4.298983929,       4.211596947,       4.733510837,       3.961882049,     0.05576742929,     0.05306155185,     0.05481618532,     0.05360894783,    -0.04505501791,    -0.08579781146,    -0.08715046392,      0.2172541143,     -0.2180032933,      0.7716287881
         350,      -6.538777987,      -6.253493848,      -6.290647409,       3.303711362,       1.431164054,    -0.05374373663,       4.014214627,       3.271201121,       1.461928767,       3.601931068,       1.416527658,       3.188277592,       1.428370065,        3.16039971,       1.416504083,       3.095817295,       4.297629341,        4.21003681,       4.734875416,       3.960470891,     0.05576722262,     0.05305958083,     0.05481594759,     0.05360900614,    -0.04505083779,    -0.08578230949,    -0.08713313427,      0.2172517572,     -0.2179662816,      0.7744045252
         351,      -6.557795388,      -6.269322407,       -6.29462318,       3.305261768,       1.431121977,    -0.05456111485,        4.01307109,        3.27566643,       1.461910049,       3.613112444,       1.416452745,       3.174364881,       1.428290356,       3.165201415,       1.416508433,       3.095455567,       4.296930364,       4.208123239,       4.736383746,       3.958509975,     0.05576691332,     0.05305816253,     0.05481440907,     0.05360913921,    -0.04505031053,    -0.08577292137,    -0.08711221659,      0.2172486241,     -0.2179354485,      0.7778737706
         352,       -6.55217133,      -6.280885584,      -6.290542139,        3.30691889,       1.431094117,    -0.05510790781,       4.011697582,       3.280102099,       1.461925603,       3.624374837,       1.416426394,       3.160910208,       1.428164542,       3.169911036,       1.416533764,       3.095187316,       4.295935067,       4.205909967,       4.738013007,       3.956589674,     0.05576724326,     0.05305767148,      0.0548119989,     0.05360968009,    -0.04505106892,    -0.08575987971,    -0.08708813589,      0.2172465937,     -0.2178990845,      0.7814233327
         353,      -6.549714751,      -6.287183534,      -6.275884047,       3.308729721,       1.431051847,    -0.05492832338,       4.009820606,       3.284486162,        1.46192253,       3.635652458,       1.416427763,       3.148155883,       1.427973727,       3.174557832,       1.416559329,       3.095156782,        4.29415724,       4.203133786,       4.739781568,       3.954892282,     0.05576725937,     0.05305767779,     0.05480832218,     0.05361019923,    -0.04505387998,    -0.08574179981,    -0.08705883059,      0.2172434586,     -0.2178545104,      0.7848892861
         354,      -6.552819466,      -6.292076609,       -6.25667755,       3.310634138,       1.431028585,    -0.05434822509,       4.007683576,       3.288780766,       1.461959229,       3.646725178,       1.416479882,       3.136225076,       1.427747068,       3.179028837,       1.416606873,        3.09515042,       4.291965022,       4.200123033,       4.741662723,       3.953335351,     0.05576797654,     0.05305865841,     0.05480397544,     0.05361114906,    -0.04505748773,    -0.08572139776,    -0.08702710397,      0.2172417595,     -0.2178059895,      0.7883273722
         355,      -6.582266863,      -6.293364093,      -6.251420094,       3.312650734,       1.430997873,    -0.05439984342,       4.005807539,       3.292936519,       1.461988115,       3.657510636,        1.41656116,       3.125313299,       1.427467901,       3.183331855,       1.416657279,       3.095674019,       4.290664596,       4.196630055,       4.743648607,       3.951407696,     0.05576857814,     0.05306017039,     0.05479860757,     0.05361213221,    -0.04506458844,    -0.08570953525,    -0.08699092211,      0.2172394883,     -0.2177650458,       0.792240911
         356,      -6.612574432,      -6.294709424,      -6.240711524,       3.314723973,       1.430983425,    -0.05501682638,       4.004216796,       3.296904286,       1.462049544,       3.667820253,       1.416686986,       3.115522854,       1.427159056,       3.187375005,       1.416725857,         3.0962675,       4.290163561,        4.19301709,       4.745707398,       3.949199969,     0.05576977332,     0.05306253399,     0.05479268223,     0.05361346777,    -0.04507257791,    -0.08570402045,    -0.08695340221,      0.2172384573,     -0.2177300006,      0.7965074293
